"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"15","US20, Toledo, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/M0RKDJRXkp",FALSE,0,NA,2014-09-18,FALSE,NA,"512752101357658114",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"16","US20, 2 Mi W of Eddyville, Delay &lt; 20min, Rock fall has occurred, use caution.... http://t.co/TnAdj9OIQF",FALSE,0,NA,2014-09-17,FALSE,NA,"512117922311831552",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"17","US20, 2 Mi E of Newport, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/XkUBmIQwPs",FALSE,0,NA,2014-09-16,FALSE,NA,"511998647064477696",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"18","US20, Toledo, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/82Ci7nJMo1",FALSE,0,NA,2014-09-16,FALSE,NA,"511948821182828545",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"19","US20, 4 Mi W of Albany, Delay &lt; 20min, Slow traffic, use caution.... http://t.co/9xvoGLuKLW",FALSE,0,NA,2014-09-16,FALSE,NA,"511907536736235520",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"20","US20, 3 Mi W of Eddyville, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/dZil7H3mF1",FALSE,0,NA,2014-09-15,FALSE,NA,"511659402823098368",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"21","US20, 4 Mi W of Eddyville, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/dZil7H3mF1",FALSE,0,NA,2014-09-15,FALSE,NA,"511656902955003904",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"22","US20, 6 Mi W of Eddyville, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/dZil7H3mF1",FALSE,0,NA,2014-09-15,FALSE,NA,"511652357289938946",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"23","US20, Albany, Delay &lt; 20min, Crews are taking a ln of the hwy to recover a spilled load from Friday. Use caution.... http://t.co/bAucNRgxzT",FALSE,0,NA,2014-09-13,FALSE,NA,"510759472776491009",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"24","US20, Albany, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/VGgJ8cHF00",FALSE,0,NA,2014-09-12,FALSE,NA,"510463524556926976",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"25","US20, Albany, Delay 20min-2hrs, A crash has occurred, use caution.... http://t.co/VGgJ8cHF00",FALSE,0,NA,2014-09-12,FALSE,NA,"510462012858449920",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"26","US20, 3 Mi W of Philomath, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/Jbw38onc1Q",FALSE,0,NA,2014-09-09,FALSE,NA,"509431220279586816",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"27","US20, 3 Mi W of Burnt Woods, Delay &lt; 20min, Hazardous debris, use caution.... http://t.co/5Blai06sha",FALSE,0,NA,2014-09-08,FALSE,NA,"509067324607832064",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"28","US20, 2 Mi E of Newport, Unconfirmed, An unconfirmed report of falling rock has been received, use caution.... http://t.co/tE8iMu3F0A",FALSE,0,NA,2014-09-05,FALSE,NA,"508009354524508160",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"29","US20, 7 Mi W of Eddyville, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/HTHKc7bofP",FALSE,0,NA,2014-09-02,FALSE,NA,"506846580033335296",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"30","US20, 2 Mi E of Newport, Unconfirmed, An unconfirmed report of hazardous debris has been received, use caution.... http://t.co/LApiYoNrgi",FALSE,0,NA,2014-08-27,FALSE,NA,"504420091534925824",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"31","US20, 4 Mi W of Albany, Delay &lt; 20min, The railroad crossing equipment has failed, use caution.... http://t.co/FiER5N5LL5",FALSE,0,NA,2014-08-25,FALSE,NA,"504051665264050176",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"32","US20, @ Oregon Coast Hwy US101, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/L9lwLeImnw",FALSE,0,NA,2014-08-25,FALSE,NA,"503951502352728066",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"33","US20, 8 Mi E of Burnt Woods, Unconfirmed, An unconfirmed report of hazardous debris has been received, use cautio... http://t.co/0DIXy6I44Q",FALSE,0,NA,2014-08-24,FALSE,NA,"503355090598502400",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"34","US20, 4 Mi W of Burnt Woods, Unconfirmed, An unconfirmed report of a disabled veh is creating a hazard has been r... http://t.co/Olye02o7sT",FALSE,0,NA,2014-08-22,FALSE,NA,"502691703522738176",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"35","ORE34, @ Corvallis - Newport Hwy OR34, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/T2b69mei6V",FALSE,0,NA,2014-08-22,FALSE,NA,"502621749520113664",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"36","US20, Albany, Closed, A crash has occurred, use caution.... http://t.co/Ra4aMSwdFV",FALSE,0,NA,2014-08-21,FALSE,NA,"502459167068545024",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"37","US20, Albany, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/Ra4aMSwdFV",FALSE,0,NA,2014-08-21,FALSE,NA,"502456148734119937",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"38","US20, 6 Mi E of Toledo, Delay &lt; 20min, An abandoned veh is creating a hazard and causing traffic to slow. Use cau... http://t.co/AT32bAsQvA",FALSE,0,NA,2014-08-17,FALSE,NA,"500857111950012416",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"39","US20, 4 Mi E of Eddyville, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/XhD983mmmS",FALSE,0,NA,2014-08-16,FALSE,NA,"500689007651479553",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"40","US20, 2 Mi E of Eddyville, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/XhD983mmmS",FALSE,0,NA,2014-08-16,FALSE,NA,"500681471766446080",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"41","US20, from Philomath to Philomath, Delay &lt; 20min, City of Philomath will be doing an emergency waterline repair. ... http://t.co/KCGMv3rpJx",FALSE,0,NA,2014-08-14,FALSE,NA,"499951153182806016",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"42","US20, 2 Mi E of Newport, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/BQqG7jw15E",FALSE,0,NA,2014-08-14,FALSE,NA,"499879168616570881",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"43","US20, from Philomath to Philomath, Delay &lt; 20min, City of Philomath will be doing an emergency waterline repair. ... http://t.co/KCGMv3rpJx",FALSE,0,NA,2014-08-13,FALSE,NA,"499633072162091009",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"44","US20, from Philomath to Philomath, Delay &lt; 20min, City of Philomath will be doing an emergency waterline repair. ... http://t.co/KCGMv3rpJx",FALSE,0,NA,2014-08-12,FALSE,NA,"499252053286191105",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"45","US20, Eddyville, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/6WVqhhGhNi",FALSE,0,NA,2014-08-12,FALSE,NA,"499218117709426689",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"46","US20, 2 Mi W of Toledo, Delay &lt; 20min, Animals are on the roadway and causing traffic to slow. Use caution.... http://t.co/gubKyPtV7j",FALSE,0,NA,2014-08-10,FALSE,NA,"498370530542485505",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"47","US20, Eddyville, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/WlACA8ZBRz",FALSE,0,NA,2014-08-09,FALSE,NA,"498233106520760321",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"48","US20, 3 Mi E of Burnt Woods, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/EzhUbQUFWA",FALSE,0,NA,2014-08-09,FALSE,NA,"498159141085388800",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"49","US20, 1 Mi E of Corvallis, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/IF5Om6kNqZ",FALSE,0,NA,2014-08-08,FALSE,NA,"497767054632439809",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",1,FALSE,FALSE,NA,NA
"50","US20, @ Hwy E OR99E, Delay &lt; 20min, Hazardous debris, use caution.... http://t.co/7ktYYTbrKK",FALSE,0,NA,2014-08-05,FALSE,NA,"496514589991776256",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"51","US20, 2 Mi E of Newport, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/nUxdUKqThh",FALSE,0,NA,2014-08-03,FALSE,NA,"496021864104206336",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"52","US20, 2 Mi E of Toledo, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/Z8OGQNcyNP",FALSE,0,NA,2014-08-01,FALSE,NA,"495300591136940032",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"53","US20, @ Siletz Hwy OR228, Unconfirmed, An unconfirmed report of a disabled veh is creating a hazard has been rece... http://t.co/TVNway86SM",FALSE,0,NA,2014-07-29,FALSE,NA,"493917898226667520",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"54","US20, 1 Mi E of Toledo, Unconfirmed, An unconfirmed report of hazardous debris has been received, use caution.... http://t.co/J0tLvv1uxm",FALSE,0,NA,2014-07-28,FALSE,NA,"493865050000486402",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"55","US20, 8 Mi W of Eddyville, Unconfirmed, An unconfirmed report of an animal that has been struck creating a hazard... http://t.co/6kwPWfuobT",FALSE,0,NA,2014-07-28,FALSE,NA,"493862549616484352",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"56","US20, Toledo, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/hiZSMWl5j4",FALSE,0,NA,2014-07-25,FALSE,NA,"492744180355977217",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"57","ORE34, @ Alsea Hwy OR34, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/5kSCu762sf",FALSE,0,NA,2014-07-24,FALSE,NA,"492368185597767680",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"58","US20, @ Alsea Hwy OR34, Delay &lt; 20min, A crash has occurred that has the hwy restricted. Please watch for flagger... http://t.co/b2rP3hmbMR",FALSE,0,NA,2014-07-18,FALSE,NA,"490282789845995520",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"59","US20, Toledo, Delay 20min-2hrs, A crash has occurred, use caution.... http://t.co/mdDgfialpq",FALSE,0,NA,2014-07-18,FALSE,NA,"489926944687808512",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"60","US20, 4 Mi W of Albany, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/c8E6xuYoF1",FALSE,0,NA,2014-07-14,FALSE,NA,"488804060867198977",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"61","US20, Corvallis, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/zn9GhZDIqi",FALSE,0,NA,2014-07-10,FALSE,NA,"487374627430088704",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",1,FALSE,FALSE,NA,NA
"62","US20, Toledo, Unconfirmed, An unconfirmed report of hazardous debris has been received, use caution. Lost hay bal... http://t.co/8F5l9eQjhY",FALSE,0,NA,2014-07-09,FALSE,NA,"486973484480724992",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"63","US20, Toledo, Delay &lt; 20min, A crash has occurred in this area that may have the hwy restricted. Please drive w/ ... http://t.co/y7vBiRYHlF",FALSE,0,NA,2014-07-08,FALSE,NA,"486393691422994432",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"64","US20, 2 Mi E of Newport, Unconfirmed, An unconfirmed report of hazardous debris has been received, use caution.... http://t.co/RmkZiZgsfi",FALSE,0,NA,2014-07-05,FALSE,NA,"485461542582747137",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"65","US20, Corvallis, Delay 20min-2hrs, A crash has occurred, use caution.... http://t.co/cG3qjr6elu",FALSE,0,NA,2014-07-03,FALSE,NA,"484578201264328704",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"66","US20, Corvallis, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/cG3qjr6elu",FALSE,0,NA,2014-07-03,FALSE,NA,"484576690148892672",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"67","US20, Corvallis, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/jQpcuK3Eqi",FALSE,0,NA,2014-06-26,FALSE,NA,"482260933088002049",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"68","US20, from 4 Mi W of Burnt Woods to 2 Mi W of Burnt Woods, Delay &lt; 20min, Road maint ops are occurring, use cauti... http://t.co/7UVJEnSVS4",FALSE,0,NA,2014-06-24,FALSE,NA,"481278983149867009",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"69","US20, Albany, Delay &lt; 20min, A fire in the area, use caution.... http://t.co/xOvZS5YX71",FALSE,0,NA,2014-06-22,FALSE,NA,"480842666578419712",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"70","US20, 2 Mi E of Toledo, Unconfirmed, An unconfirmed report of animals on the roadway has been received. Use cauti... http://t.co/F31nb1Nkgy",FALSE,0,NA,2014-06-22,FALSE,NA,"480701756976812032",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"71","US20, Philomath, Closed, A crash has occurred, use caution.... http://t.co/D3VR3QEXGE",FALSE,0,NA,2014-06-19,FALSE,NA,"479640756517224452",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"72","US20, Philomath, Closure w/ Detour, A crash has occurred, use caution.... http://t.co/D3VR3QEXGE",FALSE,0,NA,2014-06-19,FALSE,NA,"479637736391864321",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"73","US20, Philomath, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/D3VR3QEXGE",FALSE,0,NA,2014-06-19,FALSE,NA,"479635724065468417",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"74","US20, 2 Mi W of Toledo, Unconfirmed, An unconfirmed report of hazardous debris has been received, use caution.... http://t.co/psf0K754eP",FALSE,0,NA,2014-06-14,FALSE,NA,"477898839571980289",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"75","US20, 3 Mi E of Corvallis, Delay &lt; 20min, A crash has occurred, use caution. Expect delays.... http://t.co/pEq3suDMYM",FALSE,0,NA,2014-06-10,FALSE,NA,"476469212894871552",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",1,FALSE,FALSE,NA,NA
"76","US20, 3 Mi E of Corvallis, Delay 20min-2hrs, A crash has occurred, use caution. Expect delays.... http://t.co/pEq3suDMYM",FALSE,0,NA,2014-06-10,FALSE,NA,"476458629797654528",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"77","US20, 3 Mi E of Corvallis, Closed, A crash has occurred, use an alternate route.... http://t.co/4z9LsX4THY",FALSE,0,NA,2014-06-10,FALSE,NA,"476451080960630784",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",1,FALSE,FALSE,NA,NA
"78","US20, 1 Mi E of Corvallis, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/tukfNCh874",FALSE,0,NA,2014-06-07,FALSE,NA,"475106525615104000",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",1,FALSE,FALSE,NA,NA
"79","US20, 3 Mi E of Corvallis, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/Ll6HfMImG4",FALSE,0,NA,2014-06-03,FALSE,NA,"473869975115939840",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",2,FALSE,FALSE,NA,NA
"80","US20, 4 Mi W of Albany, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/UnmAD5VHwC",FALSE,0,NA,2014-06-02,FALSE,NA,"473480407808086016",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"81","US20, 2 Mi E of Newport, Delay &lt; 20min, A disabled veh is creating a hazard, use caution.... http://t.co/Ure71YDlWW",FALSE,0,NA,2014-06-02,FALSE,NA,"473302763955159041",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
"82","US20, 5 Mi E of Toledo, Closed, A veh fire has occurred, use caution.... http://t.co/ybV1WbAxQO",FALSE,0,NA,2014-05-30,FALSE,NA,"472328317106786304",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20A",0,FALSE,FALSE,NA,NA
